Date,volume,high,low,adjclose,close,open,Row
02/12/2018 2:30:00 PM,975100,79.769996643,77.5,78.980003357,78.980003357,77.720001221,203
04/11/2018 1:30:00 PM,578000,80.690002441,78.040000916,79.639999390,79.639999390,78.260002136,243
12/19/2017 2:30:00 PM,627800,71.419998169,70.370002747,70.680000305,70.680000305,71.360000610,167
08/24/2018 1:30:00 PM,1017400,108.669998169,103.489997864,107.980003357,107.980003357,103.639999390,338
06/30/2017 1:30:00 PM,1232700,62.419998169,61.080001831,61.270000458,61.270000458,61.779998779,48
03/21/2018 1:30:00 PM,586300,85.099998474,83.260002136,84.099998474,84.099998474,83.569999695,229
11/07/2017 2:30:00 PM,2231300,71.930000305,69.809997559,70.269996643,70.269996643,71.529998779,138
01/30/2019 2:30:00 PM,1177200,128.729995728,125.629997253,128.070007324,128.070007324,126.089996338,445
11/12/2018 2:30:00 PM,1810000,113,107.919998169,110.900001526,110.900001526,113,393
05/10/2018 1:30:00 PM,721700,95.779998779,93.180000305,94.989997864,94.989997864,93.239997864,264
04/02/2018 1:30:00 PM,606200,80.699996948,78,78.540000916,78.540000916,80.510002136,236
08/02/2017 1:30:00 PM,2118300,65.669998169,63.459999084,64.019996643,64.019996643,65.599998474,70
01/16/2019 2:30:00 PM,1239600,124.099998474,116.730003357,117.879997253,117.879997253,123.849998474,436
12/04/2018 2:30:00 PM,1517800,129.279998779,123.480003357,123.690002441,123.690002441,126.269996643,408
10/02/2017 1:30:00 PM,401600,75.610000610,74.459999084,75.389999390,75.389999390,75.129997253,112
02/05/2019 2:30:00 PM,1385200,133.740005493,131.369995117,132.960006714,132.960006714,132.410003662,449
09/19/2017 1:30:00 PM,472600,76.300003052,75.059997559,75.569999695,75.569999695,76.129997253,103
03/08/2019 2:30:00 PM,612100,124.800003052,120.120002747,124.099998474,124.099998474,121.260002136,471
12/13/2017 2:30:00 PM,591900,71.410003662,69.949996948,70.099998474,70.099998474,70.830001831,163
02/08/2019 2:30:00 PM,1414400,122.370002747,118.690002441,122.239997864,122.239997864,120.489997864,452
02/04/2019 2:30:00 PM,1562600,133.630004883,130.75,132.070007324,132.070007324,130.75,448
01/12/2018 2:30:00 PM,738300,75.169998169,73.269996643,74.519996643,74.519996643,73.800003052,183
04/24/2018 1:30:00 PM,925100,85.809997559,81.720001221,81.980003357,81.980003357,85.199996948,252
07/31/2017 1:30:00 PM,612700,65.430000305,63.840000153,64.449996948,64.449996948,65.160003662,68
04/18/2018 1:30:00 PM,1039000,86.040000916,83.720001221,85.110000610,85.110000610,84.279998779,248
12/26/2017 2:30:00 PM,232400,70.919998169,69.790000916,70.709999084,70.709999084,70.120002747,171
11/19/2018 2:30:00 PM,1759500,115.489997864,103.150001526,104.120002747,104.120002747,114.660003662,398
05/08/2017 1:30:00 PM,2401000,60.549999237,59.439998627,60.049999237,60.049999237,59.529998779,10
12/06/2018 2:30:00 PM,1164400,128.199996948,119.379997253,127.970001221,127.970001221,120.279998779,409
01/29/2018 2:30:00 PM,854500,77.739997864,76.559997559,77.150001526,77.150001526,76.819999695,193
12/07/2017 2:30:00 PM,624400,71.959999084,70.319999695,71.610000610,71.610000610,70.470001221,159
12/13/2018 2:30:00 PM,718000,131.240005493,128.399993896,130.839996338,130.839996338,129.970001221,414
08/03/2017 1:30:00 PM,4305500,70,66.75,69.800003052,69.800003052,69.510002136,71
11/27/2017 2:30:00 PM,585900,70.760002136,69.959999084,70.389999390,70.389999390,69.980003357,151
02/02/2018 2:30:00 PM,5881200,87,81.120002747,84.010002136,84.010002136,86.110000610,197
06/22/2017 1:30:00 PM,1147600,66.099998474,64.870002747,65.720001221,65.720001221,65.220001221,42
08/14/2017 1:30:00 PM,851100,70.430000305,69.069999695,70.360000610,70.360000610,69.449996948,78
02/13/2019 2:30:00 PM,1583800,127.699996948,123.360000610,126.169998169,126.169998169,126.129997253,455
06/23/2017 1:30:00 PM,1091900,66.519996643,65.510002136,66.5,66.5,65.730003357,43
05/30/2017 1:30:00 PM,909500,63.650001526,62,62.520000458,62.520000458,63.270000458,25
07/14/2017 1:30:00 PM,674200,63.630001068,62.189998627,62.889999390,62.889999390,63.630001068,57
11/05/2018 2:30:00 PM,934400,107.459999084,104.220001221,106.599998474,106.599998474,107.150001526,388
06/18/2018 1:30:00 PM,624500,104.760002136,101.550003052,104.480003357,104.480003357,102.639999390,290
07/23/2018 1:30:00 PM,444100,111.940002441,109.5,111.720001221,111.720001221,110.989997864,314
07/27/2018 1:30:00 PM,600400,111.860000610,105.75,107.639999390,107.639999390,111.379997253,318
12/31/2018 2:30:00 PM,674800,120.699996948,118.529998779,120,120,119.699996948,425
05/14/2018 1:30:00 PM,732400,94.970001221,91.940002441,92.080001831,92.080001831,94.870002747,266
05/23/2017 1:30:00 PM,538500,60.650001526,59.799999237,60.220001221,60.220001221,60.439998627,21
03/13/2018 1:30:00 PM,719500,87.110000610,83.970001221,84.220001221,84.220001221,86.720001221,223
09/07/2018 1:30:00 PM,933800,115.470001221,109.860000610,113.900001526,113.900001526,112.099998474,347
03/15/2019 1:30:00 PM,569700,131.539993286,129.960006714,130.479995728,130.479995728,130.440002441,476
10/16/2017 1:30:00 PM,426000,78.410003662,77.569999695,78.330001831,78.330001831,78,122
12/03/2018 2:30:00 PM,1901800,127.699996948,124.239997864,127.430000305,127.430000305,127.239997864,407
09/29/2017 1:30:00 PM,581700,75.059997559,74.010002136,74.889999390,74.889999390,74.599998474,111
02/25/2019 2:30:00 PM,1261100,134.970001221,133.080001831,134.389999390,134.389999390,133.740005493,462
10/24/2018 1:30:00 PM,685400,103,96.739997864,96.900001526,96.900001526,101.660003662,380
12/20/2018 2:30:00 PM,1738000,122.800003052,113.739997864,119.290000916,119.290000916,120.75,419
09/06/2018 1:30:00 PM,1078600,113.650001526,109.980003357,113.040000916,113.040000916,111.669998169,346
08/18/2017 1:30:00 PM,485300,69.809997559,68.779998779,69.739997864,69.739997864,69.040000916,82
06/05/2017 1:30:00 PM,687300,63.340000153,62.310001373,62.349998474,62.349998474,62.5,29
12/18/2017 2:30:00 PM,590400,71.839996338,70.800003052,71.059997559,71.059997559,71.010002136,166
11/07/2018 2:30:00 PM,3729300,124.860000610,112.540000916,121.160003662,121.160003662,113.660003662,390
10/11/2017 1:30:00 PM,634600,77.080001831,75.809997559,76.940002441,76.940002441,76.540000916,119
04/13/2018 1:30:00 PM,545200,81.660003662,79.430000305,79.919998169,79.919998169,81.660003662,245
11/02/2018 1:30:00 PM,903700,110.489997864,106.75,106.830001831,106.830001831,109.760002136,387
05/11/2017 1:30:00 PM,1079300,61,60,60.310001373,60.310001373,60.450000763,13
02/21/2019 2:30:00 PM,1354800,131.119995117,126.589996338,130.399993896,130.399993896,126.589996338,460
08/21/2018 1:30:00 PM,837800,102.620002747,99.5,102.510002136,102.510002136,100,335
03/27/2018 1:30:00 PM,539000,84.940002441,81.190002441,81.5,81.5,84.459999084,233
11/02/2017 1:30:00 PM,1570800,82.319999695,79.690002441,82.169998169,82.169998169,80.260002136,135
03/11/2019 1:30:00 PM,502900,127.180000305,124.580001831,127.059997559,127.059997559,124.580001831,472
08/15/2018 1:30:00 PM,671200,104.449996948,101.440002441,102.620002747,102.620002747,102.510002136,331
07/10/2017 1:30:00 PM,581600,63.049999237,62.040000916,62.270000458,62.270000458,62.770000458,53
04/06/2018 1:30:00 PM,698900,80.580001831,78.180000305,78.389999390,78.389999390,79.739997864,240
04/16/2018 1:30:00 PM,538600,82.160003662,79.849998474,81.180000305,81.180000305,80.400001526,246
12/24/2018 2:30:00 PM,480500,113.989997864,110,110.260002136,110.260002136,110.559997559,421
07/18/2018 1:30:00 PM,524900,111.599998474,109.660003662,111.129997253,111.129997253,110.319999695,311
03/05/2018 2:30:00 PM,1392100,86.110000610,81.849998474,85.800003052,85.800003052,82.540000916,217
01/24/2018 2:30:00 PM,954400,73.849998474,72.819999695,73.309997559,73.309997559,73.650001526,190
11/16/2017 2:30:00 PM,983300,71.580001831,69.690002441,70.309997559,70.309997559,70.970001221,145
09/15/2017 1:30:00 PM,708000,75.069999695,74.269996643,75.019996643,75.019996643,74.849998474,101
02/07/2018 2:30:00 PM,1658600,80,77.529998779,77.830001831,77.830001831,79.199996948,200
10/13/2017 1:30:00 PM,426600,78.110000610,77.459999084,77.669998169,77.669998169,77.800003052,121
05/02/2018 1:30:00 PM,1554400,85.529998779,83.910003662,85.180000305,85.180000305,84.720001221,258
03/07/2018 2:30:00 PM,765100,84.980003357,83.599998474,84.410003662,84.410003662,83.879997253,219
09/05/2017 1:30:00 PM,795900,72.489997864,71.019996643,71.980003357,71.980003357,72.220001221,93
08/29/2017 1:30:00 PM,334700,71.910003662,70.519996643,71.519996643,71.519996643,70.720001221,89
03/01/2019 2:30:00 PM,1032700,133.5,129.699996948,132.470001221,132.470001221,133.309997559,466
07/07/2017 1:30:00 PM,624500,62.560001373,61.330001831,62.540000916,62.540000916,61.479999542,52
08/17/2017 1:30:00 PM,655100,70.660003662,69.260002136,69.319999695,69.319999695,70.349998474,81
06/11/2018 1:30:00 PM,596600,100.300003052,98.080001831,99.879997253,99.879997253,98.970001221,285
07/25/2018 1:30:00 PM,579400,111.269996643,108.680000305,110.790000916,110.790000916,108.720001221,316
08/22/2017 1:30:00 PM,616700,71.849998474,70.269996643,71.639999390,71.639999390,70.389999390,84
03/29/2019 1:30:00 PM,706600,127.339996338,124.830001831,127.279998779,127.279998779,126.019996643,486
09/28/2017 1:30:00 PM,477500,75.779998779,74.430000305,74.569999695,74.569999695,75.489997864,110
11/29/2018 2:30:00 PM,1384800,124.279998779,117.660003662,122.279998779,122.279998779,117.769996643,405
04/30/2018 1:30:00 PM,1120500,85.669998169,84.160003662,85.050003052,85.050003052,84.160003662,256
02/06/2019 2:30:00 PM,3420100,128,121.139999390,123.980003357,123.980003357,128,450
10/29/2018 1:30:00 PM,1357100,101.430000305,95.209999084,96.559997559,96.559997559,99.349998474,383
07/12/2018 1:30:00 PM,773100,109.279998779,106.319999695,108.889999390,108.889999390,106.319999695,307
09/26/2018 1:30:00 PM,600900,115.75,112.180000305,114.260002136,114.260002136,113.699996948,360
10/06/2017 1:30:00 PM,460100,77.470001221,76.220001221,77.379997253,77.379997253,76.610000610,116
10/16/2018 1:30:00 PM,675900,105.629997253,102.639999390,104.940002441,104.940002441,102.949996948,374
04/02/2019 1:30:00 PM,589000,129.690002441,127.5,129.5,129.5,129.139999390,488
12/19/2018 2:30:00 PM,1386300,126.319999695,119.75,121.949996948,121.949996948,122.300003052,418
08/15/2017 1:30:00 PM,598000,70.550003052,69.360000610,70.300003052,70.300003052,70.339996338,79
09/01/2017 1:30:00 PM,652700,73.120002747,72.199996948,72.660003662,72.660003662,72.629997253,92
10/03/2018 1:30:00 PM,730500,108.830001831,106.459999084,107.529998779,107.529998779,107.620002747,365
10/15/2018 1:30:00 PM,1119800,102.769996643,98.419998169,101.779998779,101.779998779,100.790000916,373
01/17/2019 2:30:00 PM,889900,123,118.010002136,121.279998779,121.279998779,118.300003052,437
07/30/2018 1:30:00 PM,956400,107.449996948,101.639999390,102.169998169,102.169998169,107.300003052,319
09/20/2017 1:30:00 PM,836600,75.529998779,74.639999390,75.25,75.25,75.430000305,104
09/06/2017 1:30:00 PM,720600,72.699996948,71.099998474,72.120002747,72.120002747,72.099998474,94
08/30/2017 1:30:00 PM,615000,72.239997864,71.309997559,72,72,71.5,90
06/20/2017 1:30:00 PM,1176100,63.990001678,62.639999390,62.889999390,62.889999390,63.659999847,40
09/18/2018 1:30:00 PM,717100,114.449996948,111.989997864,113.739997864,113.739997864,111.989997864,354
06/01/2017 1:30:00 PM,1516800,62.639999390,61.430000305,62.430000305,62.430000305,62.029998779,27
07/13/2017 1:30:00 PM,512600,64.809997559,63.319999695,63.630001068,63.630001068,64.550003052,56
06/07/2017 1:30:00 PM,600200,62.759998322,61.25,61.919998169,61.919998169,62.049999237,31
11/13/2017 2:30:00 PM,740600,71.699996948,70.540000916,71.239997864,71.239997864,71.610000610,142
07/20/2017 1:30:00 PM,350600,64.959999084,64,64.430000305,64.430000305,64.639999390,61
08/13/2018 1:30:00 PM,562800,104.099998474,101.620002747,101.949996948,101.949996948,103.5,329
10/19/2017 1:30:00 PM,473600,78.849998474,77.910003662,78.620002747,78.620002747,78.389999390,125
02/14/2018 2:30:00 PM,847300,82,79.059997559,81.790000916,81.790000916,79.529998779,205
08/31/2018 1:30:00 PM,458100,112.180000305,110.040000916,111.860000610,111.860000610,111.089996338,343
06/07/2018 1:30:00 PM,1249300,100.709999084,97.010002136,98.069999695,98.069999695,100.669998169,283
12/04/2017 2:30:00 PM,860900,70.680000305,68.690002441,68.769996643,68.769996643,70.300003052,156
06/15/2018 1:30:00 PM,659700,103.559997559,101.330001831,103.129997253,103.129997253,102,289
01/03/2018 2:30:00 PM,642800,71.699996948,70.25,71.610000610,71.610000610,70.449996948,176
07/28/2017 1:30:00 PM,649400,65.099998474,63.950000763,64.849998474,64.849998474,64.489997864,67
02/19/2019 2:30:00 PM,1797500,129.710006714,124.5,126.970001221,126.970001221,129.270004272,458
01/15/2019 2:30:00 PM,838400,122.669998169,118.069999695,122.309997559,122.309997559,118.389999390,435
05/03/2018 1:30:00 PM,3356700,97.089996338,89.370002747,90.790000916,90.790000916,95,259
02/14/2019 2:30:00 PM,1479700,130.449996948,124.779998779,130.020004272,130.020004272,125.580001831,456
02/01/2018 2:30:00 PM,1408400,78.099998474,76.440002441,77.089996338,77.089996338,76.739997864,196
12/05/2017 2:30:00 PM,903100,70.980003357,68.449996948,69.870002747,69.870002747,68.449996948,157
06/19/2018 1:30:00 PM,661700,104.489997864,101.290000916,104.290000916,104.290000916,103.25,291
11/24/2017 2:30:00 PM,204300,70.319999695,69.129997253,70.069999695,70.069999695,69.379997253,150
04/08/2019 1:30:00 PM,825500,124.059997559,120.269996643,123.580001831,123.580001831,123.690002441,492
11/03/2017 1:30:00 PM,6713800,75.379997253,71.5,74.599998474,74.599998474,72.379997253,136
11/20/2017 2:30:00 PM,812500,70.730003357,69.910003662,70.099998474,70.099998474,70.139999390,147
04/18/2019 1:30:00 PM,2288000,121.279998779,114.389999390,118.569999695,118.569999695,121.019996643,500
01/02/2018 2:30:00 PM,496400,70.839996338,69.790000916,70.209999084,70.209999084,69.849998474,175
06/16/2017 1:30:00 PM,1139200,62.229999542,61.259998322,62.049999237,62.049999237,61.619998932,38
06/19/2017 1:30:00 PM,1454700,64.110000610,62.490001678,63.779998779,63.779998779,62.610000610,39
10/31/2018 1:30:00 PM,904300,107.629997253,102.389999390,106.680000305,106.680000305,103.379997253,385
10/26/2017 1:30:00 PM,738300,79.650001526,77.650001526,79.379997253,79.379997253,78.519996643,130
05/09/2017 1:30:00 PM,1975900,61.220001221,59.799999237,60.080001831,60.080001831,60.099998474,11
11/01/2018 1:30:00 PM,750400,109.209999084,105.080001831,108.889999390,108.889999390,107.319999695,386
10/25/2017 1:30:00 PM,685800,79.129997253,77.680000305,78.300003052,78.300003052,78.769996643,129
06/21/2017 1:30:00 PM,1507700,65.489997864,63.400001526,64.940002441,64.940002441,63.400001526,41
06/04/2018 1:30:00 PM,959300,99.790000916,98.410003662,99.620002747,99.620002747,99,280
08/07/2018 1:30:00 PM,1189900,104.669998169,102.639999390,103.279998779,103.279998779,102.639999390,325
07/05/2017 1:30:00 PM,746800,62.069999695,61.169998169,62.049999237,62.049999237,61.389999390,50
10/20/2017 1:30:00 PM,581900,79.819999695,78.629997253,78.779998779,78.779998779,78.699996948,126
03/14/2018 1:30:00 PM,649500,85.330001831,83.959999084,84.669998169,84.669998169,84.589996338,224
01/02/2019 2:30:00 PM,760600,118.720001221,114.809997559,118.599998474,118.599998474,117.849998474,426
10/10/2017 1:30:00 PM,618400,78.139999390,75.980003357,76.230003357,76.230003357,77.839996338,118
03/20/2019 1:30:00 PM,567800,134.679992676,131.949996948,132.740005493,132.740005493,133.5,479
08/11/2017 1:30:00 PM,712200,68.959999084,67.389999390,68.669998169,68.669998169,67.680000305,77
03/28/2019 1:30:00 PM,665900,125.199996948,122.019996643,124.309997559,124.309997559,123.680000305,485
09/12/2017 1:30:00 PM,641800,75.75,74.239997864,75.629997253,75.629997253,74.940002441,98
09/14/2018 1:30:00 PM,697000,117.239997864,114.919998169,115.550003052,115.550003052,116.099998474,352
12/07/2018 2:30:00 PM,800200,128.630004883,121.819999695,123.430000305,123.430000305,127.110000610,410
01/04/2018 2:30:00 PM,1215900,71.330001831,69.75,70.279998779,70.279998779,70.440002441,177
09/05/2018 1:30:00 PM,764700,114.819999695,108.510002136,111.669998169,111.669998169,114.089996338,345
08/20/2018 1:30:00 PM,897200,100.519996643,97.180000305,100.120002747,100.120002747,98.339996338,334
05/24/2017 1:30:00 PM,2066600,62.040000916,60.849998474,61.959999084,61.959999084,60.970001221,22
01/25/2019 2:30:00 PM,1683200,129.880004883,123.099998474,128.960006714,128.960006714,123.099998474,442
04/05/2018 1:30:00 PM,490500,81.569999695,80.150001526,80.370002747,80.370002747,80.720001221,239
03/02/2018 2:30:00 PM,674800,83.089996338,80.010002136,83.019996643,83.019996643,80.699996948,216
06/12/2017 1:30:00 PM,1803400,60.400001526,57.25,60.220001221,60.220001221,58.919998169,34
02/28/2019 2:30:00 PM,3146000,132.460006714,129.399993896,131.899993896,131.899993896,130.610000610,465
06/12/2018 1:30:00 PM,929700,101.489997864,99.669998169,101.169998169,101.169998169,100.220001221,286
08/24/2017 1:30:00 PM,467500,72.150001526,71.349998474,72.029998779,72.029998779,71.660003662,86
10/04/2018 1:30:00 PM,695200,107.5,103.959999084,105.940002441,105.940002441,107.410003662,366
11/09/2017 2:30:00 PM,772300,71.709999084,69.839996338,71.639999390,71.639999390,71.199996948,140
08/01/2017 1:30:00 PM,715500,65.669998169,64.440002441,65.470001221,65.470001221,64.540000916,69
05/12/2017 1:30:00 PM,641700,60.979999542,60.020000458,60.720001221,60.720001221,60.369998932,14
04/22/2019 1:30:00 PM,926400,119.830001831,116.339996338,119.430000305,119.430000305,117.379997253,501
07/17/2017 1:30:00 PM,541800,64.580001831,63.650001526,64.029998779,64.029998779,64.580001831,58
05/05/2017 1:30:00 PM,2228500,60.75,57.990001678,60.439998627,60.439998627,58.229999542,9
03/23/2018 1:30:00 PM,670900,83.5,81.400001526,81.410003662,81.410003662,82.540000916,231
08/22/2018 1:30:00 PM,453300,103.269996643,101.819999695,102.580001831,102.580001831,102.629997253,336
08/10/2018 1:30:00 PM,478600,104.349998474,102.5,103.699996948,103.699996948,102.75,328
06/14/2018 1:30:00 PM,771500,103.389999390,101.849998474,102.040000916,102.040000916,101.879997253,288
05/18/2018 1:30:00 PM,621800,95.470001221,93.540000916,94.430000305,94.430000305,93.559997559,270
02/05/2018 2:30:00 PM,1963000,84.919998169,80.069999695,80.120002747,80.120002747,82.940002441,198
07/19/2017 1:30:00 PM,513500,64.529998779,63.799999237,64.459999084,64.459999084,64.080001831,60
03/26/2019 1:30:00 PM,575200,129.059997559,125.849998474,127.139999390,127.139999390,127.860000610,483
12/18/2018 2:30:00 PM,772100,123.559997559,120.360000610,121.589996338,121.589996338,121.389999390,417
10/01/2018 1:30:00 PM,807100,113.589996338,111.050003052,111.309997559,111.309997559,112.860000610,363
09/13/2018 1:30:00 PM,704300,118.080001831,115.400001526,116.160003662,116.160003662,116.099998474,351
05/07/2018 1:30:00 PM,1696200,91.629997253,90.290000916,90.989997864,90.989997864,90.5,261
04/04/2018 1:30:00 PM,788600,80.069999695,77.720001221,79.900001526,79.900001526,78.010002136,238
04/16/2019 1:30:00 PM,915700,127.150001526,123.569999695,124.599998474,124.599998474,126.569999695,498
04/10/2019 1:30:00 PM,642700,126.730003357,123.010002136,126.510002136,126.510002136,123.419998169,494
07/02/2018 1:30:00 PM,477300,99.919998169,96.529998779,99.870002747,99.870002747,97.209999084,300
10/31/2017 1:30:00 PM,990600,81.419998169,79.709999084,81.089996338,81.089996338,80.110000610,133
12/06/2017 2:30:00 PM,463000,70.910003662,69.160003662,70.760002136,70.760002136,69.480003357,158
03/18/2019 1:30:00 PM,766000,132.309997559,129.949996948,132.070007324,132.070007324,130.899993896,477
08/04/2017 1:30:00 PM,1562100,71.529998779,69.519996643,71.309997559,71.309997559,69.949996948,72
06/08/2018 1:30:00 PM,429000,99.160003662,97.230003357,98.75,98.75,97.519996643,284
10/10/2018 1:30:00 PM,1606200,100.930000305,96.150001526,96.389999390,96.389999390,100.389999390,370
11/28/2018 2:30:00 PM,991800,119.099998474,115,118.809997559,118.809997559,115.010002136,404
10/12/2017 1:30:00 PM,440200,77.900001526,76.900001526,77.220001221,77.220001221,76.919998169,120
04/11/2019 1:30:00 PM,616000,127.349998474,125.059997559,125.410003662,125.410003662,127.349998474,495
07/24/2017 1:30:00 PM,448500,64.489997864,63.409999847,64.449996948,64.449996948,63.759998322,63
07/18/2017 1:30:00 PM,341800,64.089996338,63.389999390,63.759998322,63.759998322,63.799999237,59
09/11/2018 1:30:00 PM,683500,115.330001831,112.400001526,115.029998779,115.029998779,112.480003357,349
07/16/2018 1:30:00 PM,363100,109.330001831,108.25,108.569999695,108.569999695,109.330001831,309
12/01/2017 2:30:00 PM,719200,70.650001526,69.400001526,70.319999695,70.319999695,69.870002747,155
09/21/2018 1:30:00 PM,844700,112.819999695,109.809997559,110.180000305,110.180000305,112.059997559,357
02/26/2019 2:30:00 PM,1643000,134.5,129.940002441,129.979995728,129.979995728,133.949996948,463
04/05/2019 1:30:00 PM,1040000,125.639999390,123.339996338,123.989997864,123.989997864,124,491
03/19/2019 1:30:00 PM,582900,133.880004883,130.850006104,133.520004272,133.520004272,133,478
09/25/2018 1:30:00 PM,450600,114,111.220001221,113.660003662,113.660003662,111.239997864,359
06/13/2017 1:30:00 PM,1931000,63.680000305,61.040000916,62.150001526,62.150001526,62.659999847,35
01/08/2018 2:30:00 PM,524800,70.930000305,69.800003052,70.629997253,70.629997253,70,179
04/17/2018 1:30:00 PM,1314400,85.129997253,81.620002747,84.459999084,84.459999084,81.709999084,247
08/31/2017 1:30:00 PM,534100,72.599998474,71.809997559,72.480003357,72.480003357,71.919998169,91
05/03/2017 1:30:00 PM,1918000,55.119998932,54.209999084,54.700000763,54.700000763,54.479999542,7
07/17/2018 1:30:00 PM,507000,110.610000610,107.300003052,110.230003357,110.230003357,108.050003052,310
06/09/2017 1:30:00 PM,1680400,64.580001831,58.889999390,60.299999237,60.299999237,63.409999847,33
08/16/2018 1:30:00 PM,715000,104.069999695,101.080001831,101.260002136,101.260002136,103.319999695,332
04/03/2018 1:30:00 PM,536200,79.879997253,78.279998779,79.480003357,79.480003357,79.230003357,237
